wavelength_A,transmission
8085.299952487534,0.9904958825587385
8085.3586366557665,0.9951270597169856
8085.417313160374,0.9970547135376823
8085.475981999589,0.9980419760192424
8085.534643171649,0.9987103473092632
8085.593296674792,0.9991041824970933
8085.65194250726,0.999306144358986
8085.710580667296,0.9994125339363167
8085.769211153148,0.9994713256138469
8085.827833963062,0.9995017564518943
8085.886449095293,0.9995122011591435
8085.945056548093,0.9995066121148197
8086.003656319719,0.9994866789227738
8086.06224840843,0.9994525248321947
8086.1208328124885,0.9994026922634709
8086.179409530158,0.999333716036947
8086.237978559707,0.9992385612392993
8086.296539899401,0.9990997709432913
8086.355093547516,0.9988638947948825
8086.413639502324,0.9983862625247147
8086.4721777621035,0.9975168388047365
8086.530708325132,0.9965690004095717
8086.589231189693,0.9961084816427164
8086.64774635407,0.9955034390092456
8086.706253816551,0.9928040121561256
8086.764753575424,0.9868586322717035
8086.823245628983,0.980224999191364
8086.881729975521,0.9743509302213147
8086.940206613336,0.9646925235495939
8086.998675540727,0.9562021092732933
8087.057136755995,0.960935160459285
8087.1155902574465,0.972234361190667
8087.174036043387,0.9742728410160374
8087.2324741121265,0.9610653432957493
8087.290904461977,0.9399252583459325
8087.349327091252,0.9314261466686334
8087.4077419982705,0.9423162228978237
8087.46614918135,0.9524289768212139
8087.524548638814,0.946721103496185
8087.582940368985,0.9263501467317538
8087.641324370191,0.9044945130160594
8087.699700640762,0.9044050637375702
8087.758069179027,0.9290845868804735
8087.816429983322,0.9574826566937704
8087.874783051985,0.9751480865077832
8087.9331283833535,0.9806299220620578
8087.991465975769,0.9797071777139267
8088.049795827576,0.9812285606208413
8088.10811793712,0.9875325663279674
8088.166432302753,0.9933968431897213
8088.224738922821,0.9963203227375754
8088.283037795683,0.9975110011225424
8088.341328919692,0.9980708571031407
8088.399612293209,0.9983696013570935
8088.457887914593,0.9984620250259075
8088.516155782208,0.9981675804291903
8088.574415894422,0.997041563814315
8088.632668249599,0.9952447759883748
8088.690912846115,0.9945999553425589
8088.749149682339,0.9960670657992319
8088.807378756648,0.997905372727749
8088.865600067421,0.9988496759847547
8088.923813613038,0.9991514806048122
8088.982019391881,0.9991792446918185
8089.040217402335,0.9989675735122391
8089.098407642789,0.9982982396809675
8089.156590111632,0.9970327586186486
8089.214764807257,0.9957820643606665
8089.272931728059,0.9952389885614428
8089.331090872433,0.9947633773018041
8089.389242238782,0.9942769146107017
8089.447385825505,0.995087786662847
8089.505521631009,0.9965792136487774
8089.563649653699,0.996664056175459
8089.621769891984,0.9946212748168384
8089.679882344276,0.9924477358087641
8089.737987008988,0.993181775451278
8089.796083884537,0.9959985708780923
8089.8541729693425,0.9980181284413518
8089.912254261824,0.9985871871272163
8089.970327760405,0.9980542092189391
8090.028393463511,0.9964665291395108
8090.086451369571,0.9947968010181487
8090.144501477013,0.9949656678761415
8090.202543784273,0.9967912333694351
8090.260578289784,0.9983653591706207
8090.318604991982,0.9990499322890887
8090.37662388931,0.9992242717786627
8090.434634980208,0.9991476443742241
8090.49263826312,0.998808640237614
8090.550633736494,0.998062195998969
8090.608621398778,0.9967823734150476
8090.666601248425,0.9949298040017867
8090.7245732838865,0.9925298015175298
8090.782537503619,0.9890424480824195
8090.840493906082,0.984146340457939
8090.898442489735,0.981687098447499
8090.956383253041,0.9854187482480595
8091.014316194466,0.9917908945055642
8091.072241312477,0.9961093775346639
8091.130158605543,0.9980008024542536
8091.188068072138,0.998724985642018
8091.245969710735,0.9990023179630123
8091.303863519812,0.9990210725165257
8091.361749497845,0.998609716076042
8091.4196276433195,0.9972222551247677
8091.4774979547165,0.9949482793687007
8091.535360430523,0.993962234611409
8091.593215069225,0.9955883112436508
8091.651061869316,0.9977435415507814
8091.708900829287,0.9987858241516125
8091.766731947633,0.9989330149279338
8091.824555222851,0.9984445137868354
8091.882370653442,0.9974238830686615
8091.9401782379055,0.9967252479738008
8091.997977974748,0.9970454352182803
8092.055769862473,0.9976742615291847
8092.113553899592,0.9980140457145615
8092.171330084614,0.9981227661506575
8092.229098416053,0.9979789338789584
8092.286858892424,0.9975121578507539
8092.344611512243,0.996625784830173
8092.402356274032,0.9949582571367156
8092.460093176312,0.9912763645848636
8092.517822217607,0.981831134944101
8092.575543396445,0.9599573475734084
8092.633256711353,0.9277602121853922
8092.690962160863,0.9096769802735605
8092.748659743507,0.9220040047763628
8092.806349457822,0.9464465765462915
8092.864031302344,0.966739390914609
8092.921705275615,0.9814848339067944
8092.979371376175,0.9901279021135435
8093.037029602568,0.9937952927910942
8093.094679953342,0.9947338662217394
8093.152322427046,0.9935907691547673
8093.209957022229,0.9891210423789603
8093.267583737445,0.980480210656948
8093.32520257125,0.9728482083267084
8093.3828135222,0.974514583728002
8093.440416588857,0.9836230850246558
8093.4980117697805,0.9917070755152001
8093.555599063536,0.9958275783059506
8093.613178468688,0.9974971942544905
8093.670749983808,0.9981701871869268
8093.728313607462,0.9984241578387308
8093.785869338227,0.9983766564120385
8093.843417174677,0.997891697304869
8093.9009571153865,0.9966300888627646
8093.958489158939,0.994019608672376
8094.016013303913,0.9895533305468468
8094.073529548892,0.9852218047684297
8094.131037892464,0.9851151858069165
8094.188538333215,0.9880442471639087
8094.246030869735,0.9898588573649678
8094.303515500616,0.9916025974718414
8094.360992224455,0.9947441174421461
8094.418461039847,0.9974306723042142
8094.475921945389,0.9987019012404722
8094.533374939684,0.9991657514293535
8094.590820021335,0.9993453423059726
8094.648257188946,0.999414672202009
8094.705686441123,0.9994091880214437
8094.763107776479,0.9992923667039425
8094.820521193622,0.9988958499679518
8094.877926691167,0.9979000192700892
8094.935324267731,0.9964483102331467
8094.992713921929,0.9958142540155438
8095.050095652383,0.9966997930854657
8095.107469457715,0.9978702939294207
8095.164835336547,0.99808996465032
8095.22219328751,0.9969181512371157
8095.279543309228,0.9944936147060361
8095.336885400333,0.9923884271304347
8095.394219559457,0.9921671924975217
8095.451545785236,0.9935063102290559
8095.508864076305,0.995419692875759
8095.566174431306,0.9970293226835237
8095.623476848877,0.9979377125430791
8095.680771327661,0.9981837566086326
8095.738057866305,0.9977276499814417
8095.795336463456,0.9960691324738803
8095.852607117762,0.9918503156937492
8095.909869827876,0.9841651356554972
8095.96712459245,0.9781185595202948
8096.024371410141,0.9810071511812332
8096.081610279603,0.9885434883645511
8096.138841199502,0.9925398940610359
8096.196064168494,0.9921003202389156
8096.253279185245,0.9885943567638974
8096.310486248422,0.97989712172729
8096.367685356691,0.9587238113193212
8096.424876508722,0.9212224850362971
8096.482059703189,0.8889760655370982
8096.539234938765,0.8956321504558814
8096.596402214124,0.932672558472091
8096.653561527946,0.9645777287799254
8096.710712878913,0.980316924274378
8096.767856265705,0.9874285929483028
8096.824991687006,0.990985760403589
8096.882119141503,0.9916825411016281
8096.939238627884,0.9893218665806602
8096.996350144839,0.9852448852468746
8097.053453691062,0.9836798287002347
8097.110549265246,0.9869572309246566
8097.167636866088,0.991814437832674
8097.224716492286,0.9948974714754434
8097.281788142541,0.9959922440034401
8097.338851815553,0.9956472789011509
8097.39590751003,0.9934728263194846
8097.452955224677,0.9881998070469695
8097.509994958202,0.9794429168832466
8097.567026709315,0.9717872532709468
8097.624050476729,0.9729552621269228
8097.68106625916,0.9818969637328088
8097.738074055323,0.9903209113892015
8097.795073863935,0.9947559203551896
8097.852065683718,0.9965218771904402
8097.909049513395,0.9971214153804027
8097.9660253516895,0.9971846769173479
8098.022993197328,0.9968374703894646
8098.0799530490385,0.9958568128654277
8098.136904905551,0.9933740191034633
8098.1938487656,0.9875008164406347
8098.250784627916,0.9775982887868918
8098.307712491238,0.9696285273154379
8098.364632354303,0.9713220718271212
8098.421544215853,0.9793370253458458
8098.478448074627,0.9852649485256992
8098.53534392937,0.986307318208304
8098.59223177883,0.9815941021553299
8098.649111621753,0.966817976049851
8098.705983456888,0.93499626039324
8098.76284728299,0.8934986328729666
8098.81970309881,0.877192213102501
8098.8765509031045,0.9047561928974247
8098.933390694631,0.9466632701067393
8098.990222472151,0.9740919061820008
8099.047046234422,0.9865431202975942
8099.10386198021,0.9918591536580879
8099.16066970828,0.9943824548671297
8099.2174694174,0.9957289010040755
8099.274261106338,0.9964777056306431
8099.331044773865,0.9968419045308037
8099.387820418755,0.996859223405696
8099.4445880397825,0.9963643421817288
8099.5013476357235,0.9946852369977244
8099.558099205357,0.990159161381117
8099.614842747466,0.98160195908953
8099.67157826083,0.9731112039845065
8099.728305744235,0.971276394545567
8099.785025196466,0.9744842569275467
8099.841736616314,0.9788309562911983
8099.898440002566,0.9851056281980012
8099.955135354015,0.9916010845099027
8100.011822669456,0.9955191876140281
8100.068501947683,0.9971468141923086
8100.1251731874945,0.9977280676280393
8100.181836387691,0.9978729919554962
8100.238491547073,0.997736658056546
8100.295138664444,0.9972491872395747
8100.351777738608,0.9960804189335805
8100.408408768373,0.9933807326853135
8100.465031752548,0.9875274811116485
8100.521646689945,0.977838188746165
8100.578253579373,0.9671446582583182
8100.63485241965,0.9558876792938286
8100.691443209591,0.9428918102039681
8100.7480259480135,0.9403917511474431
8100.804600633739,0.9543055769497583
8100.861167265588,0.9681609491908083
8100.917725842383,0.9725386808220257
8100.974276362954,0.9714252760786117
8101.030818826123,0.9674811341186812
8101.087353230724,0.9605892225571484
8101.143879575585,0.9524526237206817
8101.200397859539,0.9529605873103077
8101.256908081423,0.9671064792408697
8101.31341024007,0.9831478329164671
8101.369904334321,0.9920743370614181
8101.426390363016,0.9952552038089826
8101.482868324996,0.9953247939927377
8101.539338219106,0.9923012775951435
8101.595800044191,0.9860426024143001
8101.652253799097,0.9813622888778375
8101.708699482675,0.9840350815971632
8101.765137093776,0.9907421496510931
8101.821566631251,0.995225984077288
8101.877988093957,0.9966065754051866
8101.934401480749,0.996136337516594
8101.990806790486,0.9949573076629471
8102.047204022028,0.994695275091283
8102.103593174237,0.9959722451934385
8102.159974245975,0.9976878800774357
8102.216347236109,0.9988077517681804
8102.2727121435055,0.9992911605259627
8102.329068967034,0.9994739019902515
8102.385417705564,0.9995537152079262
8102.441758357969,0.9995931144270546
8102.498090923122,0.9996099393353013
8102.554415399902,0.9996104522400947
8102.610731787183,0.9995969815414069
8102.667040083847,0.9995697674812725
8102.723340288774,0.9995275482937417
8102.77963240085,0.9994673497293489
8102.835916418954,0.9993836546169808
8102.892192341979,0.9992667956303231
8102.948460168809,0.9990987685723828
8103.004719898336,0.9988401907910068
8103.060971529451,0.9983650659065723
8103.117215061048,0.9971827630596286
8103.173450492021,0.9939269060982335
8103.22967782127,0.9877198240892741
8103.285897047692,0.9822111504714426
8103.342108170186,0.9812651951702916
8103.398311187656,0.9797697119611104
8103.454506099007,0.9715066987283146
8103.510692903142,0.9570525831152563
8103.56687159897,0.9424171904842046
8103.623042185399,0.9408702316461087
8103.679204661341,0.9572924435408174
8103.735359025709,0.9771157986958483
8103.791505277415,0.9887442631645823
8103.847643415378,0.9931201438926204
8103.903773438514,0.9933273468598665
8103.959895345741,0.9901743366043071
8104.016009135982,0.9857632985708319
8104.07211480816,0.9851594442802527
8104.128212361199,0.9891620258035743
8104.184301794024,0.992710799246451
8104.2403831055635,0.99310680761176
8104.296456294748,0.9907454597804333
8104.352521360508,0.9852547930396542
8104.408578301776,0.9768282685504144
8104.464627117488,0.969307800404928
8104.520667806578,0.969199649693692
8104.576700367987,0.9781237716317297
8104.632724800652,0.9885836483254883
8104.688741103514,0.9945909682900193
8104.744749275519,0.9968934147742584
8104.800749315608,0.9976375014128165
8104.856741222729,0.9977158588381193
8104.912724995832,0.9972082402718194
8104.968700633863,0.9961050279038205
8105.024668135775,0.995012342824627
8105.080627500521,0.9945251019635548
8105.136578727054,0.9936796287042706
8105.192521814332,0.9900070018162225
8105.248456761313,0.9794238849454389
8105.304383566955,0.958582725013566
8105.36030223022,0.9364493084619087
8105.416212750071,0.9336181412568413
8105.472115125472,0.9523060905444292
8105.528009355388,0.9724324957547271
8105.583895438788,0.9828843442740515
8105.639773374642,0.9880168998427615
8105.69564316192,0.992228212444867
8105.751504799593,0.9951385759415138
8105.807358286638,0.9964275693085731
8105.863203622028,0.9970762842149421
8105.9190408047425,0.9978291446612749
8105.97486983376,0.998534469726603
8106.03069070806,0.9989307091439066
8106.086503426626,0.999098120027773
8106.142307988441,0.9991609806809492
8106.198104392491,0.9991514851345893
8106.253892637762,0.9990279583025222
8106.309672723244,0.998697922435812
8106.365444647926,0.998204460231622
8106.4212084108,0.9979118448198493
8106.476964010861,0.998030110645701
8106.532711447101,0.9982016968268093
8106.588450718519,0.9980283857237336
8106.644181824112,0.9972903003694598
8106.699904762881,0.9954337574617609
8106.755619533826,0.9909332598031411
8106.811326135949,0.9806163839939847
8106.867024568256,0.962614101528152
8106.922714829752,0.9463005641132094
8106.978396919447,0.946146248231146
8107.034070836346,0.9581176587542333
8107.0897365794635,0.9689799995154781
8107.1453941478085,0.9761315372898817
8107.201043540397,0.982867272160507
8107.256684756245,0.9896205489728429
8107.312317794366,0.9943837126096863
8107.367942653783,0.9967859869679403
8107.4235593335125,0.9978523347408891
8107.479167832576,0.9983582572514682
8107.534768149999,0.9986194087711792
8107.590360284805,0.9987486266166257
8107.645944236018,0.9987874977382891
8107.70152000267,0.9987473311089939
8107.757087583786,0.9986182881234889
8107.8126469784,0.998363226898609
8107.8681981855425,0.9978842655895952
8107.923741204248,0.9969068866108618
8107.97927603355,0.9946621389078325
8108.034802672488,0.9896169666239544
8108.090321120098,0.9811999005766632
8108.145831375422,0.9739072554811602
8108.201333437501,0.9745703439290758
8108.256827305376,0.9820469142827942
8108.3123129780915,0.9889804156257419
8108.367790454697,0.991662181314188
8108.423259734235,0.9899415865343469
8108.478720815758,0.9825712931719944
8108.534173698315,0.9683734716588683
8108.589618380957,0.9543001316048577
8108.645054862739,0.953865906934426
8108.700483142715,0.9677137782253036
8108.7559032199415,0.9826279767368565
8108.811315093476,0.9911744066832007
8108.866718762378,0.9948705409780394
8108.922114225707,0.9964346269897609
8108.977501482528,0.9971422739096003
8109.032880531904,0.9974224054415963
8109.088251372898,0.9973475164668876
8109.143614004579,0.9966200524011537
8109.198968426013,0.9941971780407443
8109.254314636272,0.9890610195610625
8109.309652634427,0.983762028119086
8109.364982419547,0.9830635230276958
8109.42030399071,0.9849412899240422
8109.475617346988,0.9838693463661431
8109.53092248746,0.981703755897265
8109.586219411205,0.9832995392536444
8109.6415081173,0.9872574220292163
8109.696788604829,0.989498523562617
8109.752060872873,0.9885706344579899
8109.807324920516,0.9834343564155789
8109.862580746845,0.9700322684053977
8109.9178283509455,0.9404245662041757
8109.973067731906,0.8891080984654691
8110.028298888817,0.8329762751502362
8110.083521820769,0.8180365836599235
8110.138736526855,0.8626258699098781
8110.193943006168,0.9236197301962892
8110.2491412578065,0.9623391445390067
8110.304331280864,0.9794897703316584
8110.359513074441,0.986731421424567
8110.414686637636,0.9898602562218853
8110.469851969551,0.9905085427383782
8110.525009069287,0.9896370445764104
8110.58015793595,0.9893874148836395
8110.635298568644,0.9912226698739592
8110.690430966477,0.9938914356801543
8110.745555128556,0.9956671186848761
8110.800671053989,0.9963112786134865
8110.855778741891,0.9962198139144874
8110.910878191371,0.9954611893681019
8110.965969401544,0.9936137254690063
8111.021052371524,0.9898592804967606
8111.0761271004285,0.9821861695692103
8111.1311935873755,0.9661520289307298
8111.186251831483,0.9415277962547212
8111.241301831873,0.9244625503430213
8111.296343587666,0.9330093842793798
8111.351377097987,0.9581328544197721
8111.40640236196,0.9788225517733171
8111.46141937871,0.9891146136548125
8111.516428147365,0.9932794465289706
8111.571428667055,0.995100750945029
8111.626420936908,0.9961615476768316
8111.681404956058,0.9968309600409532
8111.736380723635,0.997092664676375
8111.791348238776,0.9968665183160891
8111.846307500614,0.9956709641565139
8111.901258508287,0.9915044917784069
8111.956201260935,0.980243627792128
8112.011135757694,0.962725785189421
8112.066061997708,0.9537830074222822
8112.120979980117,0.9634890791372748
8112.175889704066,0.978283692978509
8112.230791168699,0.9834712683841321
8112.285684373162,0.9800430064912036
8112.340569316604,0.9778033201543557
8112.395445998173,0.982339156853175
8112.4503144170185,0.9888964262849965
8112.505174572292,0.992040022515148
8112.5600264631485,0.9909890090763595
8112.61487008874,0.9843227019271462
8112.669705448222,0.9656687610865172
8112.724532540752,0.9306803299210252
8112.779351365488,0.8988124993072439
8112.834161921588,0.903384409391502
8112.888964208214,0.9389950387758736
8112.943758224528,0.9710621022792235
8112.998543969693,0.9864023098404833
8113.053321442873,0.9912608280879801
8113.108090643235,0.9915813142306201
8113.162851569944,0.9900519196525979
8113.217604222171,0.9882288675000019
8113.272348599084,0.9879097114482412
8113.327084699854,0.990534270978999
8113.381812523654,0.9941454827624137
8113.436532069657,0.9958701833171137
8113.491243337036,0.9955768487559502
8113.545946324971,0.9948266481186324
8113.600641032637,0.9948160949597434
8113.655327459213,0.9952279652453189
8113.710005603878,0.9955144502953353
8113.7646754658135,0.995908968260104
8113.819337044202,0.9963949870112164
8113.873990338228,0.9967775916821784
8113.928635347075,0.9969632250526401
8113.98327206993,0.9967322749228745
8114.03790050598,0.996076204893638
8114.092520654414,0.9947464864599759
8114.147132514421,0.9916327054433445
8114.201736085193,0.9867481847103367
8114.256331365923,0.983501317506033
8114.310918355802,0.9839419717443884
8114.3654970540265,0.9841056072613172
8114.420067459793,0.9784214805784558
8114.474629572298,0.9610585551060414
8114.52918339074,0.9251914399713485
8114.583728914321,0.8779923593693814
8114.638266142238,0.854176699709662
8114.692795073695,0.8781031327695249
8114.747315707896,0.9252890349380595
8114.801828044045,0.9612927508598119
8114.856332081347,0.9794541659746048
8114.910827819011,0.9874726105662754
8114.965315256244,0.991238590520804
8115.019794392255,0.9932087419192053
8115.074265226256,0.9942924144219637
8115.128727757457,0.9948495432160491
8115.183181985073,0.9950243179127523
8115.237627908317,0.994832865595713
8115.292065526405,0.9941167413873596
8115.346494838553,0.9923452395864356
8115.400915843979,0.988485019726637
8115.455328541902,0.9819248978312667
8115.509732931543,0.9736687609285611
8115.564129012122,0.9638841252474013
8115.618516782863,0.9514580988685669
8115.672896242989,0.9372104958580656
8115.727267391724,0.9160502548629994
8115.781630228295,0.8811430592062068
8115.83598475193,0.847685052403304
8115.890330961855,0.8417978453626012
8115.944668857302,0.8577131282846492
8115.998998437501,0.8659899656787211
8116.053319701683,0.8505542318683597
8116.107632649081,0.8089260230882932
8116.161937278931,0.7707564786784942
8116.216233590467,0.7892885852818127
8116.270521582925,0.8596029143132329
8116.324801255544,0.92560563394551
8116.379072607562,0.9618611108742777
8116.4333356382185,0.9780206312329383
8116.4875903467555,0.9855899167360738
8116.5418367324155,0.9894671693071753
8116.59607479444,0.9914384040656838
8116.650304532075,0.9921085907785276
8116.704525944566,0.9912054354569939
8116.758739031159,0.9873542799653188
8116.812943791103,0.9791008049871041
8116.867140223645,0.9694900378537031
8116.921328328039,0.9668342212463824
8116.975508103531,0.9730594608845808
8117.029679549377,0.9786483525181463
8117.083842664829,0.9750190929597973
8117.137997449142,0.9655440363876597
8117.192143901572,0.9635847227154544
8117.246282021375,0.9740022565537971
8117.30041180781,0.9865828029812539
8117.354533260134,0.9937451300277135
8117.408646377609,0.9965822075584755
8117.462751159496,0.9976854683642272
8117.516847605058,0.9981838898254277
8117.570935713555,0.9983777068818833
8117.625015484255,0.9983044690035554
8117.6790869164215,0.9980465793400792
8117.733150009322,0.9979116301134513
8117.787204762224,0.9981359559411215
8117.841251174397,0.9985163729594358
8117.895289245111,0.9987202320608987
8117.949318973635,0.9985995194481265
8118.003340359242,0.997953279959319
8118.057353401206,0.9961677122539876
8118.1113580988,0.9926041165074333
8118.165354451301,0.9886171205186808
8118.219342457984,0.9878228257130122
8118.273322118125,0.9911196711058771
8118.327293431005,0.9951776310908397
8118.381256395902,0.9975983717397438
8118.435211012097,0.9986093640015512
8118.489157278872,0.998989990569697
8118.543095195508,0.999121956307475
8118.59702476129,0.9991220596681629
8118.650945975503,0.9989985419555104
8118.704858837433,0.9986718577858581
8118.758763346365,0.9978741544325476
8118.812659501588,0.9959751144054872
8118.866547302391,0.9923507989682839
8118.9204267480645,0.9881696433524737
8118.974297837898,0.9868784993047344
8119.028160571185,0.9898307228761842
8119.0820149472165,0.9940851247826199
8119.135860965289,0.9969098785985148
8119.189698624696,0.9981882394551839
8119.243527924733,0.9986748026051513
8119.2973488646985,0.9987815148851873
8119.351161443891,0.9984459471532403
8119.404965661608,0.9968449895104566
8119.45876151715,0.992669885201203
8119.51254900982,0.9875007182969286
8119.566328138917,0.9868320448420976
8119.620098903747,0.9914643815487555
8119.673861303612,0.9959928450036516
8119.727615337819,0.9978724503943939
8119.781361005673,0.9981990365083541
8119.835098306481,0.9979880210813381
8119.888827239551,0.9975809062742846
8119.942547804194,0.9971110031918116
8119.996259999718,0.9964991676204358
8120.049963825435,0.9954036614545706
8120.103659280656,0.9931608188519195
8120.1573463646955,0.9881493176047864
8120.211025076867,0.9768602318236215
8120.264695416487,0.9565799039496059
8120.318357382867,0.935203339625442
8120.3720109753285,0.9308945584823226
8120.425656193189,0.947590801660716
8120.479293035764,0.9680496902894866
8120.532921502377,0.9775524670402579
8120.586541592346,0.9728006415550896
8120.640153304996,0.9592956231455206
8120.6937566396455,0.9508594865719862
8120.747351595623,0.9527260699517742
8120.800938172249,0.9569753518364502
8120.85451636885,0.9615921849821637
8120.908086184755,0.9662166924046466
8120.96164761929,0.9620781210250061
8121.015200671782,0.9385955395705085
8121.068745341561,0.896201412983055
8121.122281627959,0.8619160053213628
8121.175809530306,0.869564506636232
8121.229329047933,0.9112278570761787
8121.282840180174,0.9512542495547983
8121.3363429263645,0.9740278891351947
8121.3898372858375,0.9847491639393346
8121.4433232579295,0.9902158959775256
8121.496800841978,0.9933037701455346
8121.550270037319,0.9950487055728111
8121.603730843292,0.9960157749860364
8121.657183259238,0.9965143581976723
8121.710627284496,0.9967280123797564
8121.764062918407,0.9968212457567994
8121.817490160313,0.9968867351592535
8121.87090900956,0.9968976770561445
8121.924319465489,0.996778704614798
8121.977721527446,0.9964090074629562
8122.031115194777,0.9953323390790885
8122.084500466829,0.9925871378905479
8122.137877342949,0.987675778304192
8122.191245822486,0.982771541815645
8122.244605904789,0.982042177632508
8122.29795758921,0.9859104287946967
8122.351300875098,0.9902087419738652
8122.404635761805,0.9924297619462569
8122.457962248687,0.993329392925855
8122.511280335095,0.9936797216176382
8122.5645900203845,0.993160829835194
8122.61789130391,0.9910992374331068
8122.671184185031,0.9859914865441458
8122.724468663103,0.9734421548792964
8122.777744737485,0.945434764844539
8122.831012407533,0.9017167252235501
8122.884271672611,0.8690208645491598
8122.937522532078,0.8794255775480188
8122.990764985295,0.921478809211843
8123.043999031625,0.9590210775546315
8123.097224670434,0.9786578787153584
8123.150441901082,0.9865376892657393
8123.203650722936,0.9890258494723747
8123.256851135363,0.9881690285731421
8123.310043137728,0.9824509061467076
8123.363226729399,0.9672495710789318
8123.416401909744,0.9416587455052319
8123.469568678134,0.9204127925403491
8123.522727033937,0.9203873279647423
8123.575876976526,0.928864347011949
8123.629018505272,0.917908203282373
8123.682151619547,0.8887497044042231
8123.735276318724,0.8761090523303409
8123.788392602179,0.9018073468506838
8123.841500469284,0.9444052693160477
8123.894599919419,0.9744835390920353
8123.947690951959,0.9877026882563433
8124.000773566279,0.9923935723851314
8124.053847761762,0.9941234590176746
8124.106913537783,0.9947554055882448
8124.159970893724,0.9947233762681033
8124.213019828965,0.9938919759503817
8124.266060342888,0.991722434766329
8124.3190924348755,0.9880317410976794
8124.37211610431,0.9844600636097133
8124.4251313505765,0.9832185207311036
8124.478138173057,0.9832103257737983
8124.531136571141,0.9807583928575312
8124.584126544213,0.9729189007157036
8124.637108091659,0.9550552099790188
8124.690081212868,0.9173686476211362
8124.743045907228,0.8585026407229064
8124.79600217413,0.8105834795367458
8124.848950012963,0.8163049363704578
8124.901889423118,0.8656658290493402
8124.9548204039875,0.9063958350690696
8125.007742954963,0.912729106492506
8125.060657075438,0.9086027737054629
8125.113562764807,0.9254872405048493
8125.166460022465,0.9556785506719163
8125.219348847807,0.9759131632288153
8125.2722292402295,0.9825125525814752
8125.3251011991315,0.981952482252586
8125.377964723908,0.975795259550476
