8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.000000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.200000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.400000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.600000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,8.800000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.000000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.200000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.400000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.600000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,9.800000000000000000e+03,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.000000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.020000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.040000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.060000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.080000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.100000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.120000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.140000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.160000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.180000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04,1.200000000000000000e+04
