wave_Ang,beta_estimator,uncertainty
8089.2729317280555,0.9566044937185247,0.006376896569593322
8089.331090872436,0.9564474242499181,0.8
8089.389242238779,0.9562950516522073,0.011977169526338486
8089.447385825507,0.9561473604273396,0.006527035237580499
8089.505521631012,0.9560045205186634,0.8
8089.563649653696,0.9558666557969127,0.007115160930423347
8089.621769891985,0.9557338470477839,0.8
8089.679882344274,0.9556060817316756,0.006843094262038225
8089.737987008992,0.9554832439500296,0.006921251240953331
8089.79608388454,0.9553651740230884,0.0062407886835279605
8089.854172969344,0.9552517408974546,0.8
8089.912254261822,0.9551428031729494,0.007403287377760852
8089.970327760407,0.955038282082628,0.0061777666122064395
8090.028393463514,0.9549380277849218,0.8
8090.086451369571,0.9548418342678269,0.0066483412293915755
8090.144501477013,0.9547495467105045,0.006802066962599897
8090.202543784276,0.9546610153125266,0.8
8090.260578289782,0.9545759757950827,0.006426580015282638
8090.318604991977,0.9544941693582722,0.007104673542484064
8090.376623889313,0.954415372382416,0.0050430216711544965
8090.434634980213,0.9543393981074826,0.005851818300846176
8090.492638263123,0.9542661178344383,0.006637472599176669
8090.550633736499,0.9541955058166729,0.8
8090.608621398775,0.9541275399085571,0.007027508250943729
8090.666601248427,0.9540621722696323,0.00825724628619017
8090.724573283891,0.9539992965072224,0.006806387759051283
8090.782537503625,0.9539387252162919,0.0062196643473648346
8090.840493906085,0.953880209760714,0.8
8090.898442489735,0.953823522433654,0.0037029192824522246
8090.956383253041,0.9537683255760521,0.005902563161547412
8091.014316194464,0.953714298022819,0.005598517446836868
8091.072241312476,0.9536611840985381,0.005888913894134364
8091.130158605547,0.9536088621168255,0.8
8091.188068072138,0.9535572310639417,0.00734741197021322
8091.245969710732,0.9535060665086257,0.007701054533277961
8091.303863519809,0.9534551181371307,0.005806543613348038
8091.361749497847,0.953404164262539,0.8
8091.419627643316,0.9533530223833133,0.006589785313383136
8091.477497954714,0.9533015833724812,0.0064786935957326704
8091.535360430521,0.9532497226709915,0.006062197041636216
8091.59321506923,0.9531973831853713,0.8
8091.651061869315,0.9531445988945699,0.005570928835224567
8091.708900829284,0.9530913393509786,0.006099909243558565
8091.766731947632,0.9530375695083557,0.004502723972290903
8091.824555222848,0.9529832399627218,0.006057281745184972
8091.882370653445,0.9529282756315944,0.006187057068577569
8091.940178237907,0.9528726058595702,0.8
8091.997977974746,0.9528161831670752,0.004037007031193575
8092.055769862471,0.9527589992246726,0.007236881669638626
8092.113553899594,0.9527012183785382,0.006989426158426351
8092.171330084616,0.9526430916232038,0.8
8092.229098416051,0.9525848664013119,0.007792303610903643
8092.286858892419,0.9525267565906597,0.005140227994032024
8092.3446115122415,0.9524689911076529,0.006205685007566343
8092.402356274028,0.9524118348360298,0.007724902086768608
8092.460093176312,0.9523555751271169,0.00790796546874464
8092.517822217605,0.9523004716917876,0.006309968104684936
8092.575543396443,0.9522467726348531,0.0073949134513794845
8092.633256711356,0.9521948236851494,0.8
8092.690962160859,0.9521450588391098,0.007134256538103436
8092.748659743511,0.9520978559047557,0.006809904122401734
8092.806349457823,0.9520534670082008,0.8
8092.864031302342,0.9520119944663485,0.00679362797332246
8092.921705275619,0.9519734563451743,0.8
8092.97937137617,0.9519379394409975,0.007038655342219437
8093.037029602566,0.9519055312408136,0.006471488391481169
8093.094679953347,0.9518764027108682,0.005123060351517751
8093.152322427049,0.9518508335773412,0.8
8093.209957022226,0.9518291278006381,0.007482586654465998
8093.267583737443,0.9518115781494907,0.007158442177055417
8093.325202571255,0.951798536553897,0.008750460910473967
8093.382813522205,0.9517903622453923,0.8
8093.440416588856,0.9517873319235286,0.005941381326767874
8093.498011769783,0.9517896820547684,0.006515041746686334
8093.5555990635385,0.9517976720691785,0.8
8093.613178468688,0.9518115545058117,0.00712860227810315
8093.670749983808,0.9518316438590682,0.006702679806442915
8093.728313607457,0.9518582315648154,0.005032348283616531
8093.785869338229,0.9518915968005666,0.8
8093.843417174677,0.9519318399580947,0.005762701968701411
8093.900957115382,0.95197898313346,0.0059649400287743945
8093.958489158941,0.9520330353344115,0.00648931952204654
8094.016013303915,0.9520939076641661,0.8
8094.073529548887,0.9521612935474786,0.006477875346201007
8094.131037892462,0.9522347614462796,0.005699984422465829
8094.188538333217,0.952313733433757,0.004908490342019494
8094.246030869739,0.9523975583414903,0.006506516806859781
8094.30351550062,0.9524855591188861,0.8
8094.360992224452,0.952577032837953,0.005641639327549115
8094.418461039845,0.9526713410352294,0.00560442446041089
8094.475921945386,0.9527678479307178,0.006415957823662483
8094.533374939687,0.9528660767004475,0.008210183827255819
8094.590820021337,0.9529657695066498,0.8
8094.648257188945,0.9530667335996008,0.007167065044485981
8094.705686441126,0.9531688155462512,0.8
8094.763107776476,0.9532719304055015,0.006278251466905625
8094.8205211936165,0.9533760964236557,0.006614202093605916
8094.8779266911715,0.9534814043928486,0.8
8094.935324267726,0.9535879187496925,0.007690118409523329
8094.992713921934,0.9536957020189925,0.8
8095.050095652377,0.9538047772487652,0.006092491578669724
8095.107469457716,0.9539152744864077,0.006543689934924687
8095.164835336551,0.9540274679388312,0.8
8095.22219328751,0.9541416990890093,0.007069955109603964
8095.279543309231,0.9542582727150966,0.8
8095.336885400329,0.954377524463498,0.007574207860590382
8095.394219559452,0.9544998672415113,0.006851680296399505
8095.4515457852385,0.9546257773217257,0.006100670105328247
8095.508864076307,0.9547557187245297,0.8
8095.566174431303,0.9548900348988831,0.006955384234605329
8095.623476848878,0.9550288974658678,0.004636701722057995
8095.680771327664,0.9551724680501388,0.005754054082146903
8095.738057866308,0.9553209004763539,0.006552244950865257
8095.795336463459,0.9554743148032565,0.8
8095.852607117762,0.9556328512397294,0.005583830626415907
8095.909869827881,0.9557965421125254,0.005597234322042686
8095.967124592453,0.9559652424918021,0.8
8096.024371410139,0.9561386327079071,0.007320394855676211
8096.081610279601,0.9563161922885137,0.006241576012369592
8096.138841199505,0.9564973190057935,0.005294296040569716
8096.196064168498,0.9566813576515778,0.8
8096.253279185244,0.956867527784143,0.006386458670103492
8096.310486248424,0.957054886267033,0.005741843951161784
8096.367685356693,0.9572424362854144,0.8
8096.4248765087195,0.9574293124282485,0.005160992346126304
8096.482059703188,0.9576148321274922,0.005746040330885833
8096.539234938768,0.9577985115692536,0.8
8096.596402214122,0.9579798581807517,0.00660840384773785
8096.653561527948,0.9581582358700325,0.8
8096.710712878908,0.9583328751907083,0.00650815665870924
8096.767856265707,0.9585031200530829,0.8
8096.824991687004,0.9586684496334237,0.006400005431940101
8096.882119141499,0.9588284050263973,0.0053343710635142625
8096.93923862788,0.9589825435089687,0.006884957144222453
8096.996350144842,0.9591305363202616,0.004895056068911011
8097.0534536910645,0.959272232288614,0.005406180899511009
8097.110549265248,0.9594075505614392,0.005998441544631389
8097.16763686609,0.9595364354810472,0.006372540417169531
8097.224716492287,0.9596589019267321,0.006250408446405797
8097.281788142543,0.9597749933771547,0.004777845877620989
8097.338851815554,0.9598848574719363,0.005092873698977186
8097.395907510034,0.9599886550506107,0.8
8097.452955224674,0.9600865537942718,0.006544217582429549
8097.509994958205,0.9601788189026501,0.006583484553774953
8097.567026709316,0.9602658068164964,0.007128404222453059
8097.624050476732,0.9603479242070443,0.8
8097.68106625916,0.9604255321842765,0.006754370427295762
8097.738074055321,0.9604989534569222,0.006849259408862164
8097.795073863935,0.9605684994365356,0.005687565630318859
8097.85206568372,0.9606344005135861,0.006417325111183517
8097.909049513399,0.960696878226829,0.005503353965296803
8097.966025351691,0.9607560915202975,0.8
8098.0229931973245,0.9608121987011509,0.007209355118659693
8098.079953049041,0.9608653769288957,0.8
8098.136904905551,0.9609157766080352,0.0061132742184254
8098.1938487656,0.9609635158446985,0.005421146632388182
8098.250784627918,0.9610086721739344,0.0067427483716896285
8098.307712491243,0.9610513288003681,0.8
8098.364632354301,0.9610915633308701,0.006035498010793441
8098.4215442158475,0.9611293524674829,0.0071189703074877155
8098.478448074629,0.9611645734756871,0.8
8098.535343929369,0.9611970712813354,0.006693329897026837
8098.592231778834,0.961226670127362,0.8
8098.649111621752,0.9612531317743014,0.006225595691215092
8098.705983456892,0.9612761050235599,0.8
8098.762847282988,0.9612952686762264,0.007143470773546985
8098.819703098814,0.9613104253535902,0.00682223861825179
8098.876550903106,0.9613213538668242,0.004894540469675992
8098.933390694633,0.9613277838645637,0.8
8098.990222472146,0.9613294455449783,0.006333962009318613
8099.047046234423,0.9613262345525322,0.8
8099.1038619802075,0.96131815384854,0.005846486116422977
8099.160669708277,0.9613052962894835,0.006845269124353849
8099.217469417402,0.9612877759388447,0.8
8099.274261106336,0.9612657327912211,0.00810138284844353
8099.331044773863,0.9612393860051065,0.005849638880498933
8099.387820418751,0.9612089384808677,0.006318558397956164
8099.444588039778,0.9611747557825674,0.005340504241875983
8099.501347635726,0.9611373608008216,0.8
8099.558099205353,0.9610973905298033,0.006542114829972587
8099.614842747464,0.9610554253217196,0.0050863946092850765
8099.671578260835,0.9610120282395109,0.0062343440353759254
8099.728305744238,0.9609677881989591,0.006525660731783833
8099.785025196469,0.9609232681352204,0.8
8099.841736616311,0.9608789210314534,0.006943306789810376
8099.898440002571,0.9608352065444614,0.8
8099.955135354015,0.9607926690952717,0.004702312773340071
8100.011822669453,0.960751778200065,0.006412128350764812
8100.068501947681,0.9607129268612788,0.006429245394891921
8100.1251731874945,0.9606764108066295,0.006380619250893373
8100.181836387694,0.9606424265721807,0.8
8100.23849154707,0.9606110502422234,0.005225222936794912
8100.295138664447,0.9605822092737548,0.8
8100.351777738602,0.9605557982664004,0.00843223469666573
8100.408408768368,0.9605316761756648,0.0057344364781812774
8100.465031752547,0.9605096516930325,0.006480420682048101
8100.521646689945,0.9604895510265714,0.005108835099247181
8100.578253579375,0.9604712223285241,0.8
8100.6348524196455,0.9604544545897533,0.006961540679490619
8100.691443209594,0.9604389447796984,0.8
8100.748025948009,0.9604242231720854,0.0065439185673616335
8100.804600633739,0.9604096875274899,0.005223978583029569
8100.861167265591,0.9603947157572201,0.0064620417173765305
8100.917725842386,0.9603787168993585,0.8
8100.974276362949,0.9603611963215735,0.007305389280470679
8101.030818826121,0.9603417001578145,0.00650997373655655
8101.087353230722,0.9603197561932029,0.008036334921975963
8101.143879575588,0.9602949176432412,0.8
8101.200397859538,0.9602667451926572,0.007228182285344659
8101.25690808142,0.9602347017750525,0.006190482242635171
8101.313410240072,0.9601981670597888,0.8
8101.369904334317,0.9601565484346701,0.005237328681189589
8101.426390363019,0.9601093631301318,0.8
8101.482868324995,0.9600562435784377,0.007889360268477244
8101.539338219104,0.9599968574560216,0.007316651306128775
8101.595800044191,0.959931004058094,0.007506074214482327
8101.652253799091,0.9598585600063552,0.00775898886047686
8101.7086994826695,0.9597794025447706,0.0047468791309934295
8101.76513709378,0.9596934174093712,0.006917216109883369
8101.821566631253,0.9596006014941758,0.006049071109817697
8101.87798809396,0.9595010882888482,0.8
8101.934401480745,0.9593951147130064,0.0054129346409013184
8101.990806790484,0.9592830145290372,0.00615693861990606
8102.047204022032,0.9591652462729052,0.0043275129385362794
8102.103593174243,0.9590424097636423,0.8
8102.159974245972,0.9589151997742555,0.007098368902853925
8102.216347236107,0.9587845312466379,0.007427363623281397
8102.272712143507,0.9586514926044765,0.8
8102.329068967031,0.9585171419266225,0.006548874242520734
8102.385417705567,0.9583826625002438,0.005688147476089443
8102.441758357972,0.958249379914323,0.004168486980104698
8102.498090923123,0.9581186241097748,0.00467134227002473
8102.554415399905,0.9579915395779062,0.006318130612474638
8102.610731787185,0.9578691577898462,0.004531510657810804
8102.6670400838475,0.9577524398395689,0.8
8102.723340288771,0.9576422793283563,0.007236365231180454
8102.779632400847,0.9575395309825034,0.005414999589153622
8102.835916418959,0.9574450251718098,0.8
8102.8921923419775,0.9573594955572298,0.005633925329582337
8102.948460168815,0.9572834886611781,0.004703945892995977
8103.004719898337,0.9572175002250014,0.00703417473616527
8103.060971529454,0.9571618989837725,0.8
8103.1172150610455,0.9571169272203996,0.00467033841875146
8103.173450492023,0.9570828127753281,0.004948890513665762
8103.229677821275,0.9570596776608817,0.006058350125668344
8103.285897047695,0.9570474871526948,0.8
8103.342108170184,0.9570460754322903,0.005521042468978741
8103.398311187658,0.9570552233639682,0.005161127942316457
8103.454506099011,0.957074675008871,0.8
8103.51069290314,0.9571040735669976,0.0060702902632952796
8103.566871598972,0.9571429899046415,0.004825202380909281
8103.623042185403,0.9571908995257581,0.8
8103.679204661341,0.9572471017963289,0.006561407839597208
8103.735359025711,0.957310803158125,0.006060337398918271
8103.791505277418,0.957381089425271,0.005677149102320328
8103.847643415384,0.957456992804,0.8
8103.903773438512,0.9575374508312415,0.005840569129368652
8103.959895345738,0.9576214255939157,0.005335577957249434
8104.016009135985,0.9577079664190387,0.005758809928345921
8104.072114808163,0.9577962473842399,0.8
8104.128212361197,0.9578855532692523,0.006103885026195476
8104.184301794021,0.9579751998448409,0.006116824910155139
8104.240383105558,0.9580644968565957,0.006042559587303717
8104.296456294746,0.9581527982122133,0.005965063166537269
8104.352521360504,0.9582393836298615,0.006553060944049032
8104.408578301779,0.9583235670183421,0.006383361647356377
8104.464627117492,0.958404711500807,0.0069256469985535625
8104.52066780658,0.9584821094164817,0.0069409622704313
8104.576700367992,0.9585550989458533,0.8
8104.63272480065,0.9586229866098983,0.007647736978333349
8104.688741103514,0.958685012379592,0.005347049497583027
8104.744749275522,0.9587404629724596,0.006618451364380614
8104.80074931561,0.9587887972386988,0.8
8104.8567412227285,0.9588296835932533,0.0057922559961715945
8104.912724995834,0.958862880080519,0.8
8104.968700633859,0.9588881390871529,0.00519506239025923
8105.024668135769,0.95890530070321,0.005618667276673641
8105.080627500518,0.9589143648956076,0.005184280212837597
8105.13657872705,0.9589154120489547,0.006461508985319967
8105.192521814335,0.9589086325196967,0.8
8105.248456761308,0.9588942617218117,0.004450764266477115
8105.304383566953,0.9588725931532189,0.006575213053070643
8105.360302230225,0.9588440738522785,0.00608043856358754
8105.416212750074,0.958809227364045,0.004453348686559081
8105.472115125476,0.9587686548606507,0.8
8105.528009355388,0.9587230064711911,0.004798987557718778
8105.583895438788,0.9586730370501209,0.0064874023461557375
8105.639773374647,0.9586195107651201,0.8
8105.695643161919,0.9585631450251548,0.005802589448451328
8105.75150479959,0.9585046345918635,0.005548858414861461
8105.8073582866355,0.9584447246203944,0.005203271887967263
8105.863203622024,0.9583841117473093,0.005146837097959737
8105.919040804738,0.958323476939031,0.006105694970277323
8105.974869833763,0.9582633784927475,0.8
8106.0306907080585,0.9582043161516958,0.005511319722738386
8106.08650342663,0.9581467445852376,0.8
8106.142307988435,0.9580910838403178,0.005271589528940033
8106.198104392495,0.9580377417290173,0.8
8106.253892637761,0.9579870976334086,0.004769278021199451
8106.309672723242,0.957939440675093,0.005530544059582939
8106.365444647928,0.9578949345073533,0.0038552288175909477
8106.421208410806,0.9578536585992219,0.8
8106.476964010858,0.9578156429736304,0.005092034686979219
8106.532711447101,0.9577807839609158,0.00595833602681782
8106.588450718524,0.9577488414651634,0.005293225329656422
8106.644181824114,0.9577194924648347,0.8
8106.699904762879,0.9576924555352115,0.00478130193823013
8106.755619533826,0.9576675221810569,0.0055836442392496926
8106.811326135946,0.9576445929083683,0.006312603708225098
8106.867024568258,0.9576235621543128,0.005820856475215668
8106.922714829756,0.9576043427250078,0.8
8106.978396919441,0.9575868005906067,0.006600354567783781
8107.034070836349,0.9575707735563719,0.8
8107.089736579461,0.9575561146022573,0.0074751800772273
8107.145394147809,0.9575426475701669,0.006265857733905235
8107.201043540399,0.9575301812770385,0.004758866291249814
8107.256684756247,0.9575184863243202,0.8
8107.312317794364,0.9575073138294692,0.004906077242512016
8107.36794265378,0.9574964036864366,0.005900561068511263
8107.423559333516,0.9574854322012833,0.004518664151874026
8107.479167832579,0.9574740010863843,0.005123591706191904
8107.534768150004,0.9574617865953905,0.005425662208671486
8107.59036028481,0.9574485366450198,0.004896021627452364
8107.64594423602,0.9574340015504412,0.005662992460386122
8107.701520002672,0.9574179754429246,0.007033191734508682
8107.75708758379,0.9574002765694467,0.8
8107.812646978398,0.9573807328638986,0.005018779259462901
8107.868198185546,0.9573591225973268,0.006693278412294731
8107.92374120425,0.9573351885405281,0.004295642849456507
8107.979276033553,0.9573087280913932,0.8
8108.034802672484,0.9572795733550401,0.004803553006649084
8108.090321120101,0.9572475455530616,0.8
8108.14583137542,0.957212504343945,0.004129058116271801
8108.201333437495,0.957174347732066,0.004575861629357436
8108.256827305371,0.9571329754577413,0.005542747461486307
8108.312312978089,0.9570884280926202,0.005960269564402968
8108.3677904546985,0.9570408762786564,0.8
8108.423259734235,0.9569905307582212,0.006143044084058547
8108.478720815763,0.9569376651138009,0.8
8108.534173698312,0.956882646422573,0.0051384715256018575
8108.589618380959,0.9568259441011286,0.00632594694388563
8108.645054862741,0.9567682062797211,0.005763886924467406
8108.7004831427175,0.9567102280465769,0.006045397396576629
8108.755903219943,0.9566529099283252,0.005214911578380515
8108.811315093479,0.9565973195971673,0.005138068497912152
8108.866718762379,0.9565446971250275,0.004871502214697832
8108.922114225709,0.9564964389346096,0.8
8108.977501482528,0.956453995793654,0.005121423213253223
8109.032880531906,0.9564186307101772,0.8
8109.088251372896,0.956391456882502,0.0049278244254693584
8109.143614004576,0.9563733692493224,0.006729440912280099
8109.198968426011,0.9563651143363949,0.0053867337550030205
8109.254314636268,0.9563673202198424,0.006137501766575013
8109.30965263443,0.9563804049255986,0.006851887145261915
8109.364982419551,0.9564045973864403,0.006130096194343868
8109.420303990713,0.9564399547884386,0.004584679831102725
8109.475617346992,0.9564863156153387,0.005726085964070444
8109.530922487464,0.9565433464799207,0.8
8109.5862194112,0.9566105234675342,0.004870724787697964
8109.641508117298,0.9566871321298458,0.005617871496203022
8109.6967886048305,0.956772308889358,0.00600536951049897
8109.752060872875,0.9568650415471347,0.005403878944949525
8109.807324920518,0.9569641238853728,0.005733739705615581
8109.862580746848,0.9570682442994802,0.8
8109.917828350941,0.9571761599935962,0.006754315521521473
8109.973067731908,0.9572867226192465,0.006113527061145053
8110.028298888819,0.9573987826160555,0.004810677533944759
8110.083521820771,0.9575111682010538,0.008444584017514117
8110.138736526858,0.957622660251618,0.8
8110.193943006163,0.9577320632415103,0.006340007497028855
8110.249141257808,0.957838216835571,0.003922167204442817
8110.304331280867,0.9579400827782956,0.005191486547415461
8110.3595130744425,0.9580366697395584,0.005545554251109229
8110.414686637639,0.9581270219318321,0.8
8110.469851969547,0.9582103053743958,0.0056975452343630915
8110.525009069292,0.958285830370587,0.8
8110.580157935949,0.9583530187539417,0.004130706536103313
8110.635298568641,0.9584114479959589,0.005745259365191915
8110.690430966474,0.9584609148657273,0.005576333578114199
8110.745555128554,0.958501371505863,0.004841706747162635
8110.800671053991,0.9585329660664592,0.8
8110.8557787418895,0.9585560327824987,0.005479300595457942
8110.910878191373,0.9585711127962804,0.005845345034459111
8110.965969401548,0.958578816180252,0.007769359943237653
8111.021052371527,0.9585797240915235,0.8
8111.076127100425,0.958574436052404,0.005070928826709498
8111.13119358738,0.9585635375019046,0.8
8111.18625183148,0.958547658090938,0.005633895205610158
8111.241301831876,0.9585275103692674,0.8
8111.296343587661,0.9585037204589661,0.005418043008515112
8111.351377097985,0.9584768391229681,0.006599021456602908
