wavelength_Angstrom,blaze_2021,blaze_Goldilocks
8083.5358727220455,0.10160266771995868,0.11247754565299578
8083.5947859645285,0.10157698329128349,0.11272662916678654
8083.653691597784,0.10209222243611654,0.11297588165218016
8083.712589620064,0.10200387063159436,0.1132253000696782
8083.771480029347,0.10233962263337726,0.1134748813797822
8083.830362822958,0.10262913775420252,0.11372462254299369
8083.8892380000425,0.1027885181479619,0.11397452051981424
8083.948105558783,0.1030606591908164,0.11422457227074534
8084.006965497383,0.10326482221615971,0.1144747747562886
8084.06581781284,0.1032417048460384,0.11472512493694548
8084.124662504982,0.10365603941271932,0.11497561977321757
8084.18349957081,0.10399246249567305,0.11522625622560641
8084.242329008775,0.10422367563380369,0.1154770312546135
8084.301150817305,0.10448453076146846,0.11572794182074042
8084.359964994325,0.10473670645349335,0.1159789848844887
8084.418771538383,0.10480046474458439,0.11623015740635988
8084.477570446686,0.10516077594583237,0.11648145634685551
8084.536361718678,0.10539146480309287,0.11673287866647711
8084.595145352282,0.10559481373137727,0.11698442132572621
8084.653921345282,0.10581290715883063,0.1172360812851044
8084.712689696,0.10605772438767057,0.11748785550511318
8084.771450402715,0.10613488773903136,0.1177397409462541
8084.830203464157,0.10649879450011991,0.11799173456902871
8084.888948876917,0.10663930357245198,0.11824383333393852
8084.947686641021,0.10697158608419746,0.1184960342014851
8085.006416754313,0.10699000228503201,0.11874833413216998
8085.065139213607,0.10739416042064884,0.11900073008649473
8085.12385401875,0.10755933810598566,0.1192532190249608
8085.1825611669965,0.10785450312211141,0.11950579790807718
8085.241260657206,0.10814560291415405,0.11975761662298191
8085.2999524878915,0.10838485746407232,0.12000879047558105
8085.358636655415,0.10847250503360635,0.12025935949180515
8085.417313160374,0.10888840397043097,0.12050938972895245
8085.47598199931,0.10905616872247866,0.12075897146539111
8085.534643171457,0.1092055907044269,0.1210082168511423
8085.593296674979,0.10936395399705923,0.1212572519688633
8085.651942506933,0.10991597061030897,0.12150620830064122
8085.710580667451,0.10989888136807105,0.1217552155898183
8085.769211152957,0.11023086380782951,0.12200439515779068
8085.827833963175,0.11026376502912026,0.12225385598649616
8085.886449094987,0.11025139857666581,0.12250369315898524
8085.945056548247,0.11046490751303813,0.12275398769804949
8086.0036563198855,0.11128157958496528,0.12300480885708526
8086.062248408675,0.11115604769416342,0.12325621355840188
8086.1208328121675,0.11168661514435799,0.12350824718365006
8086.179409530038,0.11178662471305352,0.12376094422110802
8086.237978559464,0.11202831039020933,0.12401432609544003
8086.296539899088,0.1122213029186405,0.12426840097455148
8086.355093547686,0.11259558252614102,0.12452316008562118
8086.4136395025025,0.1127910687347272,0.12477857571587632
8086.472177762413,0.11304884474140592,0.12503459860091984
8086.530708325521,0.11332488195674748,0.12529115893088386
8086.5892311894595,0.11339343346679927,0.12554816781892908
8086.647746354244,0.11378824596614649,0.12580551898346304
8086.7062538168275,0.1140629896188362,0.1260630938592173
8086.764753575012,0.11418115982680263,0.1263207678372401
8086.823245629256,0.11444901853553431,0.12657841789072738
8086.881729975373,0.11478705999864387,0.1268359305729036
8086.94020661339,0.11478818164252463,0.12709320940103527
8086.998675540496,0.11499197581839671,0.1273501808207117
8087.057136755825,0.11545637524901416,0.12760679555652035
8087.115590257546,0.11559546396294963,0.12786302959539944
8087.174036043171,0.11591023706269213,0.12811887957620438
8087.232474112406,0.1161743444594303,0.1283743596019132
8087.290904462218,0.11635238197491295,0.12862949274980415
8087.349327091152,0.11645516158121107,0.12888430695986214
8087.407741997897,0.11688890718671707,0.12913882992913117
8087.46614918116,0.1170451471989767,0.129393088846896
8087.524548638642,0.11737548188139671,0.12964710897965656
8087.582940369343,0.11755870399540409,0.12990091626740785
8087.641324370593,0.11727264598281004,0.13015454072146848
8087.69970064061,0.11715523037768266,0.13040801682201014
8087.758069179446,0.1176710577087939,0.13066138625593204
8087.816429983442,0.11823213218156386,0.13091469959492874
8087.874783052106,0.1182807008912018,0.1311680122211299
8087.933128383113,0.11837893355134782,0.13142138177307333
8087.99146597605,0.11862029655968764,0.13167486405331988
8088.049795827309,0.11877256786987916,0.13192850605465975
8088.108117937535,0.11899132681113538,0.13218234361650186
8088.166432302547,0.11919110310000186,0.13243639563424914
8088.224738922471,0.11951596320349127,0.1326906639485057
8088.2830377952605,0.11971246894326466,0.13294513659889193
8088.341328919415,0.11985653944450006,0.13319979135011695
8088.399612293036,0.1203724738936491,0.13345460018916797
8088.45788791442,0.12051036085244977,0.13370953548009534
8088.516155782581,0.120820836975865,0.13396457734250505
8088.574415894255,0.12083950439274559,0.13421971738791058
8088.632668249406,0.1212269648323296,0.13447496435907558
8088.690912846357,0.12137151864812867,0.13473034075999882
8088.749149682103,0.12151836863892003,0.13498588354536503
8088.8073787563635,0.12212805619090558,0.13524163935542177
8088.8656000676465,0.12193872797895573,0.13549766023509577
8088.9238136131235,0.12219991262183759,0.13575399467058488
8088.982019392268,0.12243288533464178,0.13601068324781532
8089.0402174019655,0.12287971578240722,0.13626775050003045
8089.098407642891,0.12284663402725002,0.13652519944719113
8089.156590111561,0.1234263701494089,0.1367830078953595
8089.214764807364,0.12338935979837685,0.1370411273373587
8089.272931728385,0.12376872358771403,0.1372994847778672
8089.331090872695,0.12409695777597896,0.1375579863890052
8089.3892422389135,0.1243263704724648,0.1378165175795281
8089.447385825314,0.12436584237706112,0.1380749524521285
8089.505521630893,0.12467143525019901,0.138333159738887
8089.563649653976,0.12495042679355031,0.1385910124069919
8089.6217698920445,0.12528784133984555,0.13884839793538284
8089.679882343984,0.12536136596621864,0.13910522990568136
8089.737987009309,0.12563840846375057,0.13936145648387774
8089.796083884346,0.12580024084601243,0.13961706497698545
8089.854172969245,0.1261016808725337,0.13987208297813636
8089.912254262211,0.126176481930756,0.1401265718899776
8089.970327760618,0.12625599278526073,0.14038061272326496
8090.028393463753,0.12678322103891426,0.14063429423248866
8090.086451369793,0.12709598971421143,0.1408877035219095
8090.144501477099,0.12720885321340641,0.14114091628850173
8090.202543784036,0.12733447400301925,0.1413939959610268
8090.2605782896535,0.12766210577927878,0.14164699147543897
8090.318604992227,0.12795741291639437,0.1418999419310777
8090.376623889407,0.1281670791120877,0.1421528792027641
8090.434634979935,0.12834129705347036,0.14240583272369509
8090.492638263375,0.12838203494296593,0.14265883106915517
8090.550633736341,0.12906074171042475,0.14291190765995518
8090.60862139847,0.12902214988894165,0.14316509762575963
8090.666601248188,0.12933581086069978,0.14341843406149046
8090.724573284006,0.1294975481617925,0.14367194978948244
8090.782537503295,0.12972988218608084,0.14392566852198352
8090.840493906258,0.12999744785658804,0.14417960010762826
8090.898442489929,0.13024970856645515,0.14443373851709604
8090.956383252903,0.13042946035667072,0.14468805982618438
8091.014316194235,0.1310565987765753,0.14494252306177483
8091.072241312297,0.13084673664856442,0.14519707296793635
8091.130158605435,0.1311755808422144,0.1454516419722199
8091.188068071861,0.13128398901374289,0.14570615713953228
8091.245969710847,0.13158474273698093,0.1459605420408891
8091.303863519804,0.13174292582800481,0.14621472116897785
8091.361749498071,0.13227063229685485,0.14646862410886793
8091.419627643638,0.1322271259690578,0.1467221888258676
8091.4774979544045,0.13248863878476067,0.14697536365422156
8091.5353604308175,0.13268550869218446,0.14722810781766046
8091.593215068928,0.13313752130297987,0.1474803947789634
8091.651061869658,0.13313536587292663,0.14773221187782934
8091.708900829396,0.13339923236677062,0.14798355274354863
8091.7667319476595,0.13359625672617229,0.14823441724511555
8091.824555222452,0.13391885041736298,0.14848480714999662
8091.882370653115,0.1341189460975965,0.14873471821563325
8091.940178237857,0.13451436576723944,0.14898413090266438
8091.997977974394,0.134793037525141,0.14923300283951307
8092.055769862583,0.13504926551158833,0.1494812622621467
8092.11355389986,0.1350828837876825,0.1497288048342689
8092.171330084899,0.13527832764304112,0.14997549218793163
8092.229098416381,0.13564698639647704,0.15022115662348648
8092.286858892187,0.13591774529422077,0.15046561339593217
8092.344611512402,0.13582889192678269,0.1507086730148394
8092.402356274305,0.13616367400498305,0.1509501615797426
8092.460093176094,0.13647306489632005,0.15118993569071135
8092.517822217322,0.13673660653969788,0.15142790829436212
8092.575543396272,0.1367142957980557,0.15166405817557113
8092.633256711163,0.13689956823642646,0.1518984369934534
8092.690962160507,0.1371153983060009,0.15213116107745625
8092.748659743379,0.13752670906663647,0.15236240218951766
8092.806349458054,0.13767048818043892,0.1525923739774013
8092.864031302198,0.1381193147525102,0.15282131935800944
8092.9217052757485,0.13798590972350736,0.15304949709881338
8092.979371376309,0.13820663546456977,0.15327717299870305
8093.03702960299,0.1386419281574593,0.1535046156080795
8093.0946799535,0.1386579587315291,0.1537320873078052
8093.152322426842,0.13895706744637776,0.15395983400455834
8093.209957022221,0.1391072571559944,0.15418807295085143
8093.267583737252,0.13935199230358988,0.15441697535822407
8093.325202571229,0.13950531644437722,0.15464665337847006
8093.382813522472,0.13975103457620425,0.15487715290088044
8093.440416588996,0.13994165988974164,0.1551084524059588
8093.498011769729,0.14012828434286131,0.15534047191489334
8093.555599063627,0.14056270106628704,0.15557308732349318
8093.613178468853,0.14070418228294693,0.15580615090325795
8093.670749984177,0.1410866915944293,0.1560395072265568
8093.7283136076885,0.1409607342526137,0.1562730107982838
8093.785869338022,0.14142347681205572,0.15650653212825594
8093.843417174988,0.14141709992275422,0.15673997005296655
8093.900957115115,0.14165602699039223,0.15697324941136048
8093.958489159092,0.14190808932257498,0.15720631999701942
8094.016013303796,0.14223955821391504,0.157439156898751
8094.073529548941,0.1422146128733408,0.157671752298877
8094.131037892672,0.1426785826097869,0.15790411296720425
8094.188538333371,0.14264620372212125,0.15813625552639643
8094.2460308694435,0.1429739444153736,0.15836820355335582
8094.303515500845,0.14386830934935022,0.1585999838835277
8094.3609922247615,0.1434528058537059,0.15883162373886825
8094.418461039692,0.14419526499759483,0.1590631486799177
8094.475921945551,0.14476031435958064,0.15929458699159735
8094.533374939502,0.144444807368615,0.1595259637496573
8094.5908200215235,0.14476368152084534,0.15975730267769145
8094.648257188625,0.14514239302846593,0.1599886246864157
8094.705686440817,0.14565355567441812,0.16021994808225676
8094.7631077766155,0.14562157704882922,0.16045128700981912
8094.820521193987,0.14582900822172562,0.16068265020712083
8094.877926690914,0.14597404665868727,0.16091404048801428
8094.935324268004,0.1464340722403134,0.16114545672130973
8094.992713922159,0.14643437277265065,0.16137689153843887
8095.05009565268,0.14656723887886078,0.1616083358999809
8095.1074694580075,0.14687780151722074,0.16183977921795054
8095.164835336188,0.14713637876972782,0.16207121251585407
8095.2221932876555,0.14724540418957952,0.16230262906136345
8095.279543308953,0.14783792246676955,0.16253402778153708
8095.336885400147,0.14769516040895797,0.16276541055863736
8095.394219559167,0.14789816866125474,0.16299678770526652
8095.451545785608,0.14760438251858407,0.16322817435193115
8095.508864076426,0.14807012436059624,0.16345959338937338
8095.566174431159,0.14849966958409017,0.16369107323035342
8095.623476848507,0.14866098563923347,0.16392264794031414
8095.680771328009,0.14878334675756336,0.16415435773428252
8095.7380578665725,0.14938570529022568,0.16438624650501174
8095.795336463063,0.1494705918133945,0.16461836358755355
8095.852607117935,0.14959583894502457,0.16485076134034282
8095.909869827717,0.14974125087355636,0.16508349488193075
8095.967124592506,0.15017371702191842,0.16531661809790743
8096.024371409908,0.15022576833451212,0.16555018174252017
8096.081610279284,0.15060645364334013,0.16578423020766248
8096.138841199235,0.15047325730587724,0.1660188004009561
8096.196064168579,0.15075127531408045,0.1662539182786166
8096.253279185025,0.1509026206617631,0.1664895983957203
8096.310486248173,0.1514325418405008,0.16672584647718358
8096.367685356983,0.15145911560023687,0.16696265973685973
8096.424876508851,0.15168220949054317,0.1672000295880577
8096.482059702784,0.15170664141752604,0.167437945118177
8096.53923493851,0.152154489002517,0.16767639658543365
8096.596402214364,0.1524573898497707,0.16791537893062208
8096.653561528273,0.15276124509135164,0.16815489559084965
8096.710712878538,0.1527793391467871,0.16839496064450796
8096.767856265939,0.15318939296280784,0.16863559645989187
8096.824991686746,0.15309781660546168,0.16887683556445857
8096.882119141518,0.15357590526612455,0.1691187164413274
8096.9392386279915,0.15376144625852822,0.16936127632739298
8096.996350144943,0.1541312216283342,0.16960454745060227
8097.053453691208,0.15395243170400427,0.16984855026582651
8097.1105492654215,0.15455872649328384,0.17009329388293473
8097.167636865853,0.15450522596372782,0.1703387714286457
8097.224716492095,0.15492425661195378,0.17058496188440175
8097.281788142423,0.15476584233876584,0.17083183319206796
8097.338851815216,0.15530467274864412,0.1710793443979515
8097.39590751007,0.15529181138280568,0.17132745010567096
8097.452955225,0.15598684082264289,0.1715761035821508
8097.509994958,0.1558818643883284,0.17182525687440106
8097.567026709638,0.15602095907013466,0.172074861705373
8097.624050477037,0.15636213013505626,0.1723248702139118
8097.681066259353,0.15670993437296293,0.17257523521616716
8097.738074055062,0.15680308534022191,0.17282591036073724
8097.795073863618,0.15728227699367858,0.17307684808477825
8097.852065683886,0.15759303031090005,0.17332800133392728
8097.909049513206,0.15777254634359245,0.1735793225312427
8097.966025351995,0.15795816196689447,0.17383076747930876
8098.022993197562,0.15815440973792175,0.17408229692455024
8098.079953048788,0.15821162342896733,0.17433387953086346
8098.136904905976,0.1586802858413527,0.17458549574257937
8098.193848765904,0.15875437346976598,0.17483713913637475
8098.250784628063,0.15924324302376397,0.1750888210892847
8098.307712491483,0.1591784075714222,0.17534056993238478
8098.364632354573,0.15952889383352845,0.17559242979457293
8098.421544216098,0.15956227659185535,0.17584445878378782
8098.478448074413,0.16001459471000878,0.17609672281868016
8098.535343929649,0.160089739878005,0.17634928979448014
8098.592231778548,0.1607557586211149,0.17660222020090624
8098.649111621493,0.160555214014363,0.1768555658667833
8098.705983456634,0.1609607335556186,0.17710936197696306
8098.762847283355,0.16111479846586396,0.17736362988790302
8098.819703098512,0.16149601841572103,0.17761837601066488
8098.876550903417,0.16159960519003858,0.1778735966772747
8098.933390694244,0.1619135850973744,0.17812928222132532
8098.990222472311,0.1621631419990734,0.1783854206228287
8099.047046234706,0.16253148355406025,0.17864200019641405
8099.1038619801475,0.1627286240221892,0.17889900996352526
8099.160669708522,0.16297113086364343,0.17915643870331213
8099.217469417058,0.163197811688599,0.17941427201847138
8099.274261106192,0.1626134374890723,0.17967248844931683
8099.331044774096,0.16360821580387414,0.1799310563909041
8099.387820418898,0.16380936025467108,0.18018993038554704
8099.444588039545,0.16392881102575746,0.18044904922451982
8099.5013476354225,0.16417289842472407,0.18070833635104094
8099.558099205085,0.16436386853891385,0.18096770123175535
8099.6148427477865,0.16415506452134104,0.18122704529696437
8099.671578260551,0.16509060166396258,0.18148626769634504
8099.72830574404,0.16451992039525298,0.1817452730852537
8099.785025196252,0.16531022371858098,0.18200398027547723
8099.841736616471,0.1658356293392685,0.18226232812489318
8099.898440002896,0.1651157846006027,0.182520275398552
8099.955135354292,0.16558852393050633,0.18277780442009764
8100.011822669241,0.16560135419816524,0.18303491739622635
8100.068501947542,0.1661701370955192,0.18329162888872594
8100.125173187287,0.16610076252807673,0.18354795971750382
8100.181836387529,0.16631486928313335,0.18380392761804448
8100.238491546837,0.16628907403984558,0.18405954443538342
8100.295138664535,0.16678270073033194,0.18431481019514537
8100.35177773837,0.1667335100654331,0.18456971356148338
8100.408408768467,0.16728889563406138,0.1848242309774627
8100.465031752393,0.16768404315474505,0.18507833049881403
8100.521646689726,0.16789100594397044,0.18533197603821133
8100.5782535797525,0.16789079899725654,0.18558513219103484
8100.634852420034,0.1684807344410558,0.18583777075813265
8100.691443209963,0.1684772284557852,0.18608987940085814
8100.748025948155,0.16842061087624316,0.1863414598670602
8100.804600633683,0.16892442859739476,0.18659253778241808
8100.861167265483,0.16931475388175313,0.18684316176404167
8100.917725842439,0.1692104866468449,0.18709340615277825
8100.974276363345,0.16960175107726835,0.18734336474155483
8101.030818825974,0.16979174748212053,0.18759314586324566
8101.087353230975,0.17032727889089644,0.187842862509394
8101.143879575648,0.17036832324766246,0.18809261992427365
8101.200397859783,0.1707777848554683,0.18834250102188543
8101.25690808147,0.17088849984860208,0.18859255361460717
8101.313410239775,0.17130272606448987,0.18884278103915256
8101.369904334129,0.1712550496873665,0.18909314040435518
8101.426390362912,0.1715426862394563,0.189343543784582
8101.482868324967,0.17190312625978327,0.18959387568291208
8101.539338219428,0.17190979558057307,0.1898440024107768
8101.595800044045,0.17228535769575024,0.190093786815401
8101.652253799139,0.1725947843602432,0.19034310541874502
8101.708699482948,0.17254704920063738,0.19059185277085403
8101.765137093548,0.17283577841297088,0.19083994952117897
8101.821566631536,0.1728154244744384,0.19108733990153776
8101.877988094082,0.17310379700103576,0.1913339923430843
8101.934401480578,0.17355472009672585,0.19157989488709865
8101.990806790194,0.17389198899517502,0.1918250507860349
8102.047204021775,0.17401967834865828,0.19206947169826874
8102.103593174344,0.17470524267365894,0.1923131731779698
8102.15997424576,0.17447339101459255,0.19255617000082656
8102.216347236179,0.17488339046739557,0.19279847169137085
8102.272712143257,0.17520251772601886,0.193040081575921
8102.329068966709,0.17537125702268325,0.19328099541954508
8102.385417705427,0.1755585766083798,0.19352120167022877
8102.441758358346,0.17594828770475043,0.1937606840359884
8102.49809092293,0.1758308005544841,0.19399942059824116
8102.554415399621,0.17607282557085208,0.19423738870507298
8102.610731787497,0.1764225255179644,0.19447456766527982
8102.667040083655,0.17673495011134166,0.19471093959061708
8102.7233402891625,0.17691558627332266,0.19494649218218754
8102.779632400746,0.17717777410444813,0.19518122319168416
8102.835916418701,0.17689477171068704,0.19541514240792132
8102.892192341791,0.17738919796410463,0.1956482737375098
8102.948460169034,0.17762849470537373,0.19588065687135653
8103.004719898137,0.17802771974369888,0.19611234909677647
8103.06097152968,0.17790466033082922,0.19634342297271487
8103.117215061178,0.17833106035480265,0.1965739600366328
8103.173450492221,0.17840505769999834,0.19680405566869896
8103.22967782099,0.1786402135919998,0.19703380893812636
8103.285897047808,0.17890940063247282,0.19726331610249614
8103.342108169976,0.1794811058836139,0.19749266968336016
8103.398311187962,0.17966306802884072,0.1977219571442578
8103.454506099193,0.17983300724760473,0.19795126445554762
8103.510692903366,0.17989145866734413,0.19818067752441967
8103.566871598767,0.1800437937025196,0.1984102894324447
8103.623042185246,0.18051632131127085,0.19864020539971983
8103.679204661397,0.18062198219441009,0.19887054417082517
8103.735359025994,0.18070140500197185,0.19910143496936672
8103.791505277252,0.18109206344727855,0.19933300948414423
8103.8476434150125,0.1821743956231789,0.19956538894407097
8103.903773438288,0.18230296471027577,0.19979867375137478
8103.959895345926,0.1824888585902255,0.20003292091002683
8104.016009135655,0.18275034688814792,0.2002681387575565
8104.072114808382,0.1827372396682466,0.200504285549888
8104.128212361052,0.18324597844534585,0.20074127386790316
8104.184301793702,0.18317959947938817,0.20097898700188332
8104.240383105383,0.1836323653543065,0.20121729587344267
8104.29645629454,0.18378714585691705,0.20145607281206726
8104.352521360324,0.18437453884546734,0.2016952079334103
8104.408578301354,0.1840398161501047,0.2019346171450178
8104.464627117306,0.18465051156645076,0.20217424113564925
8104.52066780637,0.184453811539277,0.20241404379584385
8104.57670036839,0.1849881323167397,0.20265400516884943
8104.632724800953,0.18532882990985874,0.20289411327315426
8104.688741103289,0.18550352636506612,0.20313435644673655
8104.744749275841,0.18563755707204235,0.20337471146523384
8104.800749315359,0.18598815103899405,0.20361513444999096
8104.856741223008,0.1859725592611095,0.20385555492371568
8104.91272499596,0.1864466499393496,0.2040958689870678
8104.968700634189,0.18673546691130177,0.20433593971743144
8105.024668136113,0.18679025479430866,0.2045755987992559
8105.080627500631,0.1870362582336143,0.20481466450029256
8105.136578727387,0.18735547185082116,0.20505296102696738
8105.192521814264,0.18752445208075647,0.20529035232209467
8105.248456761248,0.18775913261325278,0.20552677255205212
8105.304383566722,0.18826414087889404,0.2057622480736292
8105.360302230319,0.1883414846790797,0.20599690273926521
8105.416212750213,0.18820419822952222,0.20623093993929426
8105.472115125505,0.1878869930127244,0.20646461284467116
8105.528009355171,0.18777537989609616,0.20669818705112913
8105.583895438902,0.18851197527580954,0.20693191118650822
8105.639773374456,0.1884933743026929,0.20716599443295305
8105.695643162229,0.1894984074193477,0.20740059912166278
8105.751504799446,0.18860493972195358,0.20763583777501501
8105.807358286869,0.1893270839348093,0.20787177798613438
8105.863203622282,0.18936139564162496,0.20810844554641092
8105.91904080473,0.18982943003169825,0.20834583311249258
8105.974869833877,0.18994644976077263,0.20858391163853668
8106.030690707747,0.19016051422117983,0.2088226336315253
8106.0865034269755,0.19023411327487114,0.20906193922724195
8106.142307988799,0.19054491415152292,0.20930176189340438
8106.198104392643,0.1905462565031521,0.20954203172280883
8106.253892637788,0.19092283980661404,0.2097826787819839
8106.309672723002,0.19102601705657138,0.21002363380124525
8106.3654446476285,0.191498786989548,0.21026483127947898
8106.421208411046,0.1915498910764142,0.21050620699657505
8106.476964011283,0.19189541761013443,0.21074769941320715
8106.532711446784,0.19191963044734017,0.21098924846907702
8106.588450718646,0.19229755812370666,0.21123079580730922
8106.6441818238345,0.19256379437872745,0.21147228453683306
8106.69990476262,0.1927904659948744,0.21171366137233844
8106.755619533487,0.19280103266657786,0.21195487249881734
8106.811326136312,0.1932681114671825,0.21219586945550417
8106.867024568438,0.1934215015125341,0.21243660744326545
8106.922714829547,0.19372031385536792,0.21267704878150498
8106.978396919123,0.1939131140206543,0.21291716248432324
8107.034070836378,0.1941060210175863,0.2131569291310532
8107.089736579366,0.1941354143791181,0.21339634465413734
8107.145394147924,0.1944304979077334,0.2136354236582
8107.201043540581,0.1947451323891255,0.2138742016773967
8107.256684756009,0.19508903670358146,0.21411273697068017
8107.312317794219,0.19503235316623274,0.2143511055221563
8107.367942653626,0.1955066508223835,0.21458939865345994
8107.4235593337235,0.1956574779952919,0.21482771490777483
8107.479167832444,0.19580465650829065,0.21506614613338762
8107.534768149733,0.19581094432077567,0.21530477434489534
8107.590360285209,0.19650341010467778,0.21554366238229308
8107.645944235873,0.1963275989936561,0.21578284905808293
8107.701520002904,0.19668082047349167,0.21602235117902804
8107.757087584102,0.1967300747265998,0.21626216632042747
8107.812646978086,0.19749637846566395,0.21650227694353336
8107.8681981857535,0.19742377244092366,0.21674265656124692
8107.923741204539,0.1978227979874453,0.21698327383267796
8107.979276033244,0.19766263306755721,0.21722409586700703
8108.034802672881,0.19820001841489857,0.21746509017586274
8108.0903211199075,0.19831455593094924,0.21770622888599678
8108.14583137581,0.19857126031342853,0.2179474833560179
8108.201333437235,0.19872618926439742,0.2181888254821013
8108.256827305597,0.19903887722529864,0.21843022946512375
8108.312312977863,0.1989977824512828,0.21867166665793
8108.367790454897,0.19946992809862538,0.21891310893022856
8108.423259734607,0.1997908692321834,0.21915452761125898
8108.478720815844,0.19935862833074006,0.21939589535943693
8108.534173698616,0.1998368341261873,0.219637186888252
8108.589618381087,0.19962559005896585,0.21987838080526365
8108.645054862402,0.1999175323663717,0.22011945905890762
8108.700483142924,0.20022019505122393,0.22036040831869444
8108.755903219829,0.20041160920502088,0.22060121830838672
8108.811315093287,0.2002644476423572,0.2208418833288341
8108.8667187620995,0.20104181139550883,0.22108240163371706
8108.922114225508,0.2009779083710571,0.22132277179599905
8108.977501482248,0.2012098416108854,0.2215629938253373
8109.032880531721,0.20112328994826612,0.2218030682205041
8109.0882513728075,0.2018446233401524,0.22204299610155206
8109.143614004823,0.20194398806141772,0.22228277972027133
8109.198968425799,0.20216906238337923,0.22252242198162853
8109.254314636426,0.20235832249130248,0.22276192622566438
8109.309652634091,0.20244278213717012,0.22300129572052607
8109.364982419214,0.2025226168445299,0.22324053374609418
8109.420303990945,0.20312118387485176,0.22347964309235707
8109.475617347184,0.20321378780674335,0.22371862773122492
8109.530922487385,0.20349589003230678,0.22395748927861334
8109.586219411319,0.20353804874243642,0.2241962275865141
8109.641508117317,0.20386126317826056,0.22443484075870299
8109.696788604922,0.20431084179123285,0.22467332337489573
8109.7520608730465,0.20462665697768756,0.22491166448543787
